PharmacistID,Shift,HoursWorked,Wage,WeekStartDate
RPH014,PM,19.59,70.28,2024-07-08
RPH015,AM,27.87,68.32,2024-07-08
RPH015,PM,24.96,68.32,2024-07-08
RPH001,AM,15.51,60.71,2024-07-15
RPH001,PM,14.34,60.71,2024-07-15
RPH002,AM,18.38,62.5,2024-07-15
RPH002,PM,15.08,62.5,2024-07-15
RPH003,AM,20.19,52.84,2024-07-15
RPH003,PM,19.36,52.84,2024-07-15
RPH004,AM,15.32,55.32,2024-07-15
RPH004,PM,14.38,55.32,2024-07-15
RPH005,AM,19.06,67.41,2024-07-15
RPH005,PM,18.1,67.41,2024-07-15
RPH006,AM,19.72,47.37,2024-07-15
RPH006,PM,18.44,47.37,2024-07-15
RPH007,AM,20.34,69.78,2024-07-15
RPH007,PM,16.37,69.78,2024-07-15
RPH008,AM,21.43,58.37,2024-07-15
RPH008,PM,18.03,58.37,2024-07-15
RPH009,AM,14.91,72.85,2024-07-15
RPH009,PM,13.27,72.85,2024-07-15
RPH010,AM,15.52,69.97,2024-07-15
RPH010,PM,16.94,69.97,2024-07-15
RPH011,AM,17.07,59.87,2024-07-15
RPH011,PM,14.69,59.87,2024-07-15
RPH012,AM,22.01,60.55,2024-07-15
RPH012,PM,19.08,60.55,2024-07-15
RPH013,AM,13.13,72.36,2024-07-15
RPH013,PM,13.39,72.36,2024-07-15
RPH014,AM,16.92,70.28,2024-07-15
RPH014,PM,14.45,70.28,2024-07-15
RPH015,AM,15.11,68.32,2024-07-15
RPH015,PM,16.28,68.32,2024-07-15
RPH001,AM,12.47,60.71,2024-07-22
RPH001,PM,9.8,60.71,2024-07-22
RPH002,AM,11.15,62.5,2024-07-22
RPH002,PM,10.78,62.5,2024-07-22
RPH003,AM,9.94,52.84,2024-07-22
RPH003,PM,8.0,52.84,2024-07-22
RPH004,AM,10.7,55.32,2024-07-22
RPH004,PM,9.25,55.32,2024-07-22
RPH005,AM,12.87,67.41,2024-07-22
RPH005,PM,13.22,67.41,2024-07-22
RPH006,AM,11.78,47.37,2024-07-22
RPH006,PM,11.29,47.37,2024-07-22
RPH007,AM,16.63,69.78,2024-07-22
RPH007,PM,13.32,69.78,2024-07-22
RPH008,AM,9.16,58.37,2024-07-22
RPH008,PM,8.02,58.37,2024-07-22
RPH009,AM,11.21,72.85,2024-07-22
RPH009,PM,15.97,72.85,2024-07-22
RPH010,AM,12.63,69.97,2024-07-22
RPH010,PM,11.23,69.97,2024-07-22
RPH011,AM,14.16,59.87,2024-07-22
RPH011,PM,12.22,59.87,2024-07-22
RPH012,AM,14.66,60.55,2024-07-22
RPH012,PM,13.87,60.55,2024-07-22
RPH013,AM,12.15,72.36,2024-07-22
RPH013,PM,10.44,72.36,2024-07-22
RPH014,AM,15.19,70.28,2024-07-22
RPH014,PM,11.55,70.28,2024-07-22
RPH015,AM,13.15,68.32,2024-07-22
RPH015,PM,13.0,68.32,2024-07-22
RPH001,AM,12.06,60.71,2024-07-29
RPH001,PM,9.65,60.71,2024-07-29
RPH002,AM,13.64,62.5,2024-07-29
RPH002,PM,11.87,62.5,2024-07-29
RPH003,AM,12.47,52.84,2024-07-29
RPH003,PM,10.46,52.84,2024-07-29
RPH004,AM,17.35,55.32,2024-07-29
RPH004,PM,15.3,55.32,2024-07-29
RPH005,AM,14.13,67.41,2024-07-29
RPH005,PM,15.42,67.41,2024-07-29
RPH006,AM,12.88,47.37,2024-07-29
RPH006,PM,9.51,47.37,2024-07-29
RPH007,AM,13.03,69.78,2024-07-29
RPH007,PM,11.53,69.78,2024-07-29
RPH008,AM,13.41,58.37,2024-07-29
RPH008,PM,10.79,58.37,2024-07-29
RPH009,AM,12.84,72.85,2024-07-29
RPH009,PM,15.35,72.85,2024-07-29
RPH010,AM,16.9,69.97,2024-07-29
RPH010,PM,18.05,69.97,2024-07-29
RPH011,AM,11.85,59.87,2024-07-29
RPH011,PM,13.78,59.87,2024-07-29
RPH012,AM,15.51,60.55,2024-07-29
RPH012,PM,14.02,60.55,2024-07-29
RPH013,AM,13.19,72.36,2024-07-29
RPH013,PM,16.39,72.36,2024-07-29
RPH014,AM,17.68,70.28,2024-07-29
RPH014,PM,16.8,70.28,2024-07-29
RPH015,AM,13.06,68.32,2024-07-29
RPH015,PM,11.92,68.32,2024-07-29
RPH001,AM,18.72,60.71,2024-08-05
RPH001,PM,16.69,60.71,2024-08-05
RPH002,AM,17.0,62.5,2024-08-05
RPH002,PM,16.55,62.5,2024-08-05
RPH003,AM,18.71,52.84,2024-08-05
RPH003,PM,13.84,52.84,2024-08-05
RPH004,AM,19.47,55.32,2024-08-05
RPH004,PM,15.99,55.32,2024-08-05
RPH005,AM,16.71,67.41,2024-08-05
RPH005,PM,14.54,67.41,2024-08-05
RPH006,AM,13.78,47.37,2024-08-05
RPH006,PM,14.4,47.37,2024-08-05
RPH007,AM,21.49,69.78,2024-08-05
RPH007,PM,17.04,69.78,2024-08-05
RPH008,AM,20.37,58.37,2024-08-05
RPH008,PM,17.62,58.37,2024-08-05
RPH009,AM,18.72,72.85,2024-08-05
RPH009,PM,15.03,72.85,2024-08-05
RPH010,AM,18.19,69.97,2024-08-05
RPH010,PM,18.52,69.97,2024-08-05
RPH011,AM,19.4,59.87,2024-08-05
RPH011,PM,16.56,59.87,2024-08-05
RPH012,AM,15.55,60.55,2024-08-05
RPH012,PM,14.29,60.55,2024-08-05
RPH013,AM,13.93,72.36,2024-08-05
RPH013,PM,14.65,72.36,2024-08-05
RPH014,AM,16.51,70.28,2024-08-05
RPH014,PM,13.44,70.28,2024-08-05
RPH015,AM,12.23,68.32,2024-08-05
RPH015,PM,13.42,68.32,2024-08-05
RPH001,AM,14.26,60.71,2024-08-12
RPH001,PM,14.71,60.71,2024-08-12
RPH002,AM,14.1,62.5,2024-08-12
RPH002,PM,9.67,62.5,2024-08-12
RPH003,AM,9.73,52.84,2024-08-12
RPH003,PM,9.51,52.84,2024-08-12
RPH004,AM,13.94,55.32,2024-08-12
RPH004,PM,15.62,55.32,2024-08-12
RPH005,AM,16.8,67.41,2024-08-12
RPH005,PM,17.01,67.41,2024-08-12
RPH006,AM,13.7,47.37,2024-08-12
RPH006,PM,14.95,47.37,2024-08-12
RPH007,AM,16.65,69.78,2024-08-12
RPH007,PM,14.63,69.78,2024-08-12
RPH008,AM,10.5,58.37,2024-08-12
RPH008,PM,9.6,58.37,2024-08-12
RPH009,AM,14.13,72.85,2024-08-12
RPH009,PM,12.37,72.85,2024-08-12
RPH010,AM,13.02,69.97,2024-08-12
RPH010,PM,12.2,69.97,2024-08-12
RPH011,AM,16.17,59.87,2024-08-12
RPH011,PM,14.06,59.87,2024-08-12
RPH012,AM,13.0,60.55,2024-08-12
RPH012,PM,13.38,60.55,2024-08-12
RPH013,AM,12.06,72.36,2024-08-12
RPH013,PM,11.55,72.36,2024-08-12
RPH014,AM,12.6,70.28,2024-08-12
RPH014,PM,12.4,70.28,2024-08-12
RPH015,AM,11.35,68.32,2024-08-12
RPH015,PM,9.1,68.32,2024-08-12
RPH001,AM,12.31,60.71,2024-08-19
RPH001,PM,9.37,60.71,2024-08-19
RPH002,AM,19.57,62.5,2024-08-19
RPH002,PM,18.13,62.5,2024-08-19
RPH003,AM,18.39,52.84,2024-08-19
RPH003,PM,16.61,52.84,2024-08-19
RPH004,AM,19.57,55.32,2024-08-19
RPH004,PM,19.38,55.32,2024-08-19
RPH005,AM,14.09,67.41,2024-08-19
RPH005,PM,15.29,67.41,2024-08-19
RPH006,AM,14.28,47.37,2024-08-19
RPH006,PM,12.87,47.37,2024-08-19
RPH007,AM,16.27,69.78,2024-08-19
RPH007,PM,16.75,69.78,2024-08-19
RPH008,AM,19.34,58.37,2024-08-19
RPH008,PM,19.97,58.37,2024-08-19
RPH009,AM,15.78,72.85,2024-08-19
RPH009,PM,14.33,72.85,2024-08-19
RPH010,AM,19.69,69.97,2024-08-19
RPH010,PM,20.69,69.97,2024-08-19
RPH011,AM,18.21,59.87,2024-08-19
RPH011,PM,17.55,59.87,2024-08-19
RPH012,AM,23.12,60.55,2024-08-19
RPH012,PM,17.57,60.55,2024-08-19
RPH013,AM,21.56,72.36,2024-08-19
RPH013,PM,20.38,72.36,2024-08-19
RPH014,AM,20.68,70.28,2024-08-19
RPH014,PM,17.41,70.28,2024-08-19
RPH015,AM,18.81,68.32,2024-08-19
RPH015,PM,16.52,68.32,2024-08-19
RPH001,AM,13.36,60.71,2024-08-26
RPH001,PM,12.01,60.71,2024-08-26
RPH002,AM,13.56,62.5,2024-08-26
RPH002,PM,10.79,62.5,2024-08-26
RPH003,AM,11.12,52.84,2024-08-26
RPH003,PM,11.37,52.84,2024-08-26
RPH004,AM,11.14,55.32,2024-08-26
RPH004,PM,11.27,55.32,2024-08-26
RPH005,AM,9.57,67.41,2024-08-26
RPH005,PM,11.97,67.41,2024-08-26
RPH006,AM,11.19,47.37,2024-08-26
RPH006,PM,9.86,47.37,2024-08-26
RPH007,AM,13.57,69.78,2024-08-26
RPH007,PM,9.79,69.78,2024-08-26
RPH008,AM,12.83,58.37,2024-08-26
RPH008,PM,11.81,58.37,2024-08-26
RPH009,AM,16.03,72.85,2024-08-26
RPH009,PM,14.2,72.85,2024-08-26
RPH010,AM,12.39,69.97,2024-08-26
RPH010,PM,9.75,69.97,2024-08-26
RPH011,AM,14.22,59.87,2024-08-26
RPH011,PM,15.04,59.87,2024-08-26
RPH012,AM,9.64,60.55,2024-08-26
RPH012,PM,11.15,60.55,2024-08-26
RPH013,AM,11.66,72.36,2024-08-26
RPH013,PM,12.81,72.36,2024-08-26
RPH014,AM,8.83,70.28,2024-08-26
RPH014,PM,8.68,70.28,2024-08-26
RPH015,AM,16.18,68.32,2024-08-26
RPH015,PM,11.41,68.32,2024-08-26
RPH001,AM,19.5,60.71,2024-09-02
RPH001,PM,14.17,60.71,2024-09-02
RPH002,AM,17.38,62.5,2024-09-02
RPH002,PM,21.2,62.5,2024-09-02
RPH003,AM,17.21,52.84,2024-09-02
RPH003,PM,17.2,52.84,2024-09-02
RPH004,AM,15.96,55.32,2024-09-02
RPH004,PM,16.11,55.32,2024-09-02
RPH005,AM,21.84,67.41,2024-09-02
RPH005,PM,19.54,67.41,2024-09-02
RPH006,AM,17.67,47.37,2024-09-02
RPH006,PM,16.2,47.37,2024-09-02
RPH007,AM,21.98,69.78,2024-09-02
RPH007,PM,18.66,69.78,2024-09-02
RPH008,AM,19.26,58.37,2024-09-02
RPH008,PM,18.37,58.37,2024-09-02
RPH009,AM,14.65,72.85,2024-09-02
RPH009,PM,14.38,72.85,2024-09-02
RPH010,AM,19.68,69.97,2024-09-02
RPH010,PM,17.39,69.97,2024-09-02
RPH011,AM,18.23,59.87,2024-09-02
RPH011,PM,12.54,59.87,2024-09-02
RPH012,AM,18.09,60.55,2024-09-02
RPH012,PM,19.48,60.55,2024-09-02
RPH013,AM,18.6,72.36,2024-09-02
RPH013,PM,17.87,72.36,2024-09-02
RPH014,AM,17.76,70.28,2024-09-02
RPH014,PM,14.74,70.28,2024-09-02
RPH015,AM,21.38,68.32,2024-09-02
RPH015,PM,18.23,68.32,2024-09-02
RPH001,AM,18.07,60.71,2024-09-09
RPH001,PM,15.61,60.71,2024-09-09
RPH002,AM,17.33,62.5,2024-09-09
RPH002,PM,13.7,62.5,2024-09-09
RPH003,AM,15.73,52.84,2024-09-09
RPH003,PM,13.85,52.84,2024-09-09
RPH004,AM,23.64,55.32,2024-09-09
RPH004,PM,18.69,55.32,2024-09-09
RPH005,AM,13.11,67.41,2024-09-09
RPH005,PM,16.02,67.41,2024-09-09
RPH006,AM,16.05,47.37,2024-09-09
RPH006,PM,14.53,47.37,2024-09-09
RPH007,AM,13.61,69.78,2024-09-09
RPH007,PM,14.19,69.78,2024-09-09
RPH008,AM,20.62,58.37,2024-09-09
RPH008,PM,14.44,58.37,2024-09-09
RPH009,AM,16.22,72.85,2024-09-09
RPH009,PM,16.82,72.85,2024-09-09
RPH010,AM,15.0,69.97,2024-09-09
RPH010,PM,15.49,69.97,2024-09-09
RPH011,AM,19.81,59.87,2024-09-09
RPH011,PM,19.04,59.87,2024-09-09
RPH012,AM,14.79,60.55,2024-09-09
RPH012,PM,13.68,60.55,2024-09-09
RPH013,AM,16.61,72.36,2024-09-09
RPH013,PM,14.49,72.36,2024-09-09
RPH014,AM,15.73,70.28,2024-09-09
RPH014,PM,16.66,70.28,2024-09-09
RPH015,AM,20.75,68.32,2024-09-09
RPH015,PM,15.49,68.32,2024-09-09
RPH001,AM,18.93,60.71,2024-09-16
RPH001,PM,19.72,60.71,2024-09-16
RPH002,AM,19.63,62.5,2024-09-16
RPH002,PM,16.93,62.5,2024-09-16
RPH003,AM,16.65,52.84,2024-09-16
RPH003,PM,15.73,52.84,2024-09-16
RPH004,AM,15.99,55.32,2024-09-16
RPH004,PM,15.18,55.32,2024-09-16
RPH005,AM,11.68,67.41,2024-09-16
RPH005,PM,14.53,67.41,2024-09-16
RPH006,AM,15.72,47.37,2024-09-16
RPH006,PM,12.54,47.37,2024-09-16
RPH007,AM,20.05,69.78,2024-09-16
RPH007,PM,17.83,69.78,2024-09-16
RPH008,AM,16.2,58.37,2024-09-16
RPH008,PM,15.77,58.37,2024-09-16
RPH009,AM,19.83,72.85,2024-09-16
RPH009,PM,21.45,72.85,2024-09-16
RPH010,AM,14.88,69.97,2024-09-16
RPH010,PM,15.61,69.97,2024-09-16
RPH011,AM,15.34,59.87,2024-09-16
RPH011,PM,17.42,59.87,2024-09-16
RPH012,AM,17.06,60.55,2024-09-16
RPH012,PM,20.37,60.55,2024-09-16
RPH013,AM,11.25,72.36,2024-09-16
RPH013,PM,13.42,72.36,2024-09-16
RPH014,AM,16.4,70.28,2024-09-16
RPH014,PM,18.74,70.28,2024-09-16
RPH015,AM,16.81,68.32,2024-09-16
RPH015,PM,18.48,68.32,2024-09-16
RPH001,AM,18.11,60.71,2024-09-23
RPH001,PM,17.97,60.71,2024-09-23
RPH002,AM,14.37,62.5,2024-09-23
RPH002,PM,11.56,62.5,2024-09-23
RPH003,AM,11.71,52.84,2024-09-23
RPH003,PM,11.42,52.84,2024-09-23
RPH004,AM,17.96,55.32,2024-09-23
RPH004,PM,15.18,55.32,2024-09-23
RPH005,AM,15.54,67.41,2024-09-23
RPH005,PM,14.24,67.41,2024-09-23
RPH006,AM,14.48,47.37,2024-09-23
RPH006,PM,10.62,47.37,2024-09-23
RPH007,AM,13.65,69.78,2024-09-23
RPH007,PM,12.12,69.78,2024-09-23
RPH008,AM,12.27,58.37,2024-09-23
RPH008,PM,13.52,58.37,2024-09-23
RPH009,AM,15.1,72.85,2024-09-23
RPH009,PM,15.12,72.85,2024-09-23
RPH010,AM,17.26,69.97,2024-09-23
RPH010,PM,11.21,69.97,2024-09-23
RPH011,AM,12.31,59.87,2024-09-23
RPH011,PM,11.07,59.87,2024-09-23
RPH012,AM,12.01,60.55,2024-09-23
RPH012,PM,10.62,60.55,2024-09-23
RPH013,AM,12.99,72.36,2024-09-23
RPH013,PM,13.32,72.36,2024-09-23
RPH014,AM,11.41,70.28,2024-09-23
RPH014,PM,10.03,70.28,2024-09-23
RPH015,AM,13.72,68.32,2024-09-23
RPH015,PM,10.32,68.32,2024-09-23
RPH001,AM,20.54,60.71,2024-09-30
RPH001,PM,20.63,60.71,2024-09-30
RPH002,AM,20.26,62.5,2024-09-30
RPH002,PM,19.19,62.5,2024-09-30
RPH003,AM,30.87,52.84,2024-09-30
RPH003,PM,24.72,52.84,2024-09-30
RPH004,AM,26.15,55.32,2024-09-30
RPH004,PM,19.57,55.32,2024-09-30
RPH005,AM,21.59,67.41,2024-09-30
RPH005,PM,23.76,67.41,2024-09-30
RPH006,AM,25.97,47.37,2024-09-30
RPH006,PM,19.62,47.37,2024-09-30
RPH007,AM,24.53,69.78,2024-09-30
RPH007,PM,20.4,69.78,2024-09-30
RPH008,AM,18.69,58.37,2024-09-30
RPH008,PM,17.86,58.37,2024-09-30
RPH009,AM,21.07,72.85,2024-09-30
RPH009,PM,20.86,72.85,2024-09-30
RPH010,AM,28.09,69.97,2024-09-30
RPH010,PM,25.49,69.97,2024-09-30
RPH011,AM,19.59,59.87,2024-09-30
RPH011,PM,16.36,59.87,2024-09-30
RPH012,AM,22.49,60.55,2024-09-30
RPH012,PM,20.58,60.55,2024-09-30
RPH013,AM,21.35,72.36,2024-09-30
RPH013,PM,19.33,72.36,2024-09-30
RPH014,AM,24.8,70.28,2024-09-30
RPH014,PM,20.77,70.28,2024-09-30
RPH015,AM,19.91,68.32,2024-09-30
RPH015,PM,20.65,68.32,2024-09-30
RPH001,AM,14.13,60.71,2024-10-07
RPH001,PM,11.89,60.71,2024-10-07
RPH002,AM,16.33,62.5,2024-10-07
RPH002,PM,14.51,62.5,2024-10-07
RPH003,AM,15.29,52.84,2024-10-07
RPH003,PM,13.23,52.84,2024-10-07
RPH004,AM,20.04,55.32,2024-10-07
RPH004,PM,19.1,55.32,2024-10-07
RPH005,AM,17.13,67.41,2024-10-07
RPH005,PM,16.54,67.41,2024-10-07
RPH006,AM,20.36,47.37,2024-10-07
RPH006,PM,19.37,47.37,2024-10-07
RPH007,AM,18.77,69.78,2024-10-07
RPH007,PM,17.82,69.78,2024-10-07
RPH008,AM,17.79,58.37,2024-10-07
RPH008,PM,14.49,58.37,2024-10-07
RPH009,AM,21.54,72.85,2024-10-07
RPH009,PM,22.67,72.85,2024-10-07
RPH010,AM,20.6,69.97,2024-10-07
RPH010,PM,16.05,69.97,2024-10-07
RPH011,AM,15.62,59.87,2024-10-07
RPH011,PM,17.92,59.87,2024-10-07
RPH012,AM,20.41,60.55,2024-10-07
RPH012,PM,20.87,60.55,2024-10-07
RPH013,AM,17.29,72.36,2024-10-07
RPH013,PM,16.94,72.36,2024-10-07
RPH014,AM,18.36,70.28,2024-10-07
RPH014,PM,19.15,70.28,2024-10-07
RPH015,AM,19.07,68.32,2024-10-07
RPH015,PM,17.49,68.32,2024-10-07
RPH001,AM,14.2,60.71,2024-10-14
RPH001,PM,10.87,60.71,2024-10-14
RPH002,AM,12.05,62.5,2024-10-14
RPH002,PM,11.46,62.5,2024-10-14
RPH003,AM,12.45,52.84,2024-10-14
RPH003,PM,11.61,52.84,2024-10-14
RPH004,AM,12.41,55.32,2024-10-14
RPH004,PM,10.89,55.32,2024-10-14
RPH005,AM,10.02,67.41,2024-10-14
RPH005,PM,12.72,67.41,2024-10-14
RPH006,AM,15.54,47.37,2024-10-14
RPH006,PM,10.43,47.37,2024-10-14
RPH007,AM,13.98,69.78,2024-10-14
RPH007,PM,8.31,69.78,2024-10-14
RPH008,AM,9.46,58.37,2024-10-14
RPH008,PM,8.77,58.37,2024-10-14
RPH009,AM,10.1,72.85,2024-10-14
RPH009,PM,9.48,72.85,2024-10-14
RPH010,AM,12.27,69.97,2024-10-14
RPH010,PM,11.19,69.97,2024-10-14
RPH011,AM,17.42,59.87,2024-10-14
RPH011,PM,12.43,59.87,2024-10-14
RPH012,AM,11.58,60.55,2024-10-14
RPH012,PM,12.75,60.55,2024-10-14
RPH013,AM,10.88,72.36,2024-10-14
RPH013,PM,12.45,72.36,2024-10-14
RPH014,AM,14.17,70.28,2024-10-14
RPH014,PM,14.79,70.28,2024-10-14
RPH015,AM,10.1,68.32,2024-10-14
RPH015,PM,11.14,68.32,2024-10-14
RPH001,AM,8.15,60.71,2024-10-21
RPH001,PM,10.67,60.71,2024-10-21
RPH002,AM,12.55,62.5,2024-10-21
RPH002,PM,12.11,62.5,2024-10-21
RPH003,AM,16.17,52.84,2024-10-21
RPH003,PM,13.44,52.84,2024-10-21
RPH004,AM,12.41,55.32,2024-10-21
RPH004,PM,10.2,55.32,2024-10-21
RPH005,AM,10.05,67.41,2024-10-21
RPH005,PM,8.34,67.41,2024-10-21
RPH006,AM,12.31,47.37,2024-10-21
RPH006,PM,11.45,47.37,2024-10-21
RPH007,AM,14.76,69.78,2024-10-21
RPH007,PM,11.48,69.78,2024-10-21
RPH008,AM,12.17,58.37,2024-10-21
RPH008,PM,11.31,58.37,2024-10-21
RPH009,AM,14.25,72.85,2024-10-21
RPH009,PM,15.76,72.85,2024-10-21
RPH010,AM,13.4,69.97,2024-10-21
RPH010,PM,13.3,69.97,2024-10-21
RPH011,AM,12.79,59.87,2024-10-21
RPH011,PM,11.37,59.87,2024-10-21
RPH012,AM,15.22,60.55,2024-10-21
RPH012,PM,11.35,60.55,2024-10-21
RPH013,AM,12.76,72.36,2024-10-21
RPH013,PM,11.91,72.36,2024-10-21
RPH014,AM,11.46,70.28,2024-10-21
RPH014,PM,13.03,70.28,2024-10-21
RPH015,AM,10.66,68.32,2024-10-21
RPH015,PM,11.15,68.32,2024-10-21
RPH001,AM,21.4,60.71,2024-10-28
RPH001,PM,19.74,60.71,2024-10-28
RPH002,AM,19.84,62.5,2024-10-28
RPH002,PM,20.99,62.5,2024-10-28
RPH003,AM,19.82,52.84,2024-10-28
RPH003,PM,15.6,52.84,2024-10-28
RPH004,AM,19.29,55.32,2024-10-28
RPH004,PM,18.48,55.32,2024-10-28
RPH005,AM,15.79,67.41,2024-10-28
RPH005,PM,14.67,67.41,2024-10-28
RPH006,AM,17.38,47.37,2024-10-28
RPH006,PM,15.79,47.37,2024-10-28
RPH007,AM,19.99,69.78,2024-10-28
RPH007,PM,16.28,69.78,2024-10-28
RPH008,AM,15.65,58.37,2024-10-28
RPH008,PM,17.53,58.37,2024-10-28
RPH009,AM,19.25,72.85,2024-10-28
RPH009,PM,20.4,72.85,2024-10-28
RPH010,AM,15.16,69.97,2024-10-28
RPH010,PM,13.36,69.97,2024-10-28
RPH011,AM,18.01,59.87,2024-10-28
RPH011,PM,15.49,59.87,2024-10-28
RPH012,AM,18.85,60.55,2024-10-28
RPH012,PM,17.34,60.55,2024-10-28
RPH013,AM,19.73,72.36,2024-10-28
RPH013,PM,15.58,72.36,2024-10-28
RPH014,AM,17.16,70.28,2024-10-28
RPH014,PM,16.72,70.28,2024-10-28
RPH015,AM,19.06,68.32,2024-10-28
RPH015,PM,19.05,68.32,2024-10-28
RPH001,AM,19.31,60.71,2024-11-04
RPH001,PM,18.74,60.71,2024-11-04
RPH002,AM,19.57,62.5,2024-11-04
RPH002,PM,18.1,62.5,2024-11-04
RPH003,AM,25.13,52.84,2024-11-04
RPH003,PM,23.98,52.84,2024-11-04
RPH004,AM,27.69,55.32,2024-11-04
RPH004,PM,23.69,55.32,2024-11-04
RPH005,AM,20.57,67.41,2024-11-04
RPH005,PM,19.87,67.41,2024-11-04
RPH006,AM,27.94,47.37,2024-11-04
RPH006,PM,21.23,47.37,2024-11-04
RPH007,AM,19.45,69.78,2024-11-04
RPH007,PM,17.83,69.78,2024-11-04
RPH008,AM,23.6,58.37,2024-11-04
RPH008,PM,24.46,58.37,2024-11-04
RPH009,AM,26.21,72.85,2024-11-04
RPH009,PM,23.71,72.85,2024-11-04
RPH010,AM,26.33,69.97,2024-11-04
RPH010,PM,22.01,69.97,2024-11-04
RPH011,AM,22.61,59.87,2024-11-04
RPH011,PM,23.14,59.87,2024-11-04
RPH012,AM,26.48,60.55,2024-11-04
RPH012,PM,22.62,60.55,2024-11-04
RPH013,AM,22.2,72.36,2024-11-04
RPH013,PM,15.88,72.36,2024-11-04
RPH014,AM,20.05,70.28,2024-11-04
RPH014,PM,16.13,70.28,2024-11-04
RPH015,AM,23.15,68.32,2024-11-04
RPH015,PM,19.33,68.32,2024-11-04
RPH001,AM,26.39,60.71,2024-11-11
RPH001,PM,23.08,60.71,2024-11-11
RPH002,AM,22.58,62.5,2024-11-11
RPH002,PM,21.87,62.5,2024-11-11
RPH003,AM,29.49,52.84,2024-11-11
RPH003,PM,23.63,52.84,2024-11-11
RPH004,AM,20.06,55.32,2024-11-11
RPH004,PM,19.62,55.32,2024-11-11
RPH005,AM,23.18,67.41,2024-11-11
RPH005,PM,24.02,67.41,2024-11-11
RPH006,AM,19.0,47.37,2024-11-11
RPH006,PM,15.52,47.37,2024-11-11
RPH007,AM,24.77,69.78,2024-11-11
RPH007,PM,22.74,69.78,2024-11-11
RPH008,AM,21.86,58.37,2024-11-11
RPH008,PM,16.66,58.37,2024-11-11
RPH009,AM,22.12,72.85,2024-11-11
RPH009,PM,18.15,72.85,2024-11-11
RPH010,AM,20.94,69.97,2024-11-11
RPH010,PM,20.76,69.97,2024-11-11
RPH011,AM,19.44,59.87,2024-11-11
RPH011,PM,18.14,59.87,2024-11-11
RPH012,AM,21.2,60.55,2024-11-11
RPH012,PM,17.26,60.55,2024-11-11
RPH013,AM,27.72,72.36,2024-11-11
RPH013,PM,24.94,72.36,2024-11-11
RPH014,AM,18.02,70.28,2024-11-11
RPH014,PM,17.47,70.28,2024-11-11
RPH015,AM,23.25,68.32,2024-11-11
RPH015,PM,24.25,68.32,2024-11-11
RPH001,AM,11.2,60.71,2024-11-18
RPH001,PM,11.12,60.71,2024-11-18
RPH002,AM,13.55,62.5,2024-11-18
RPH002,PM,10.52,62.5,2024-11-18
RPH003,AM,10.65,52.84,2024-11-18
RPH003,PM,8.89,52.84,2024-11-18
RPH004,AM,11.65,55.32,2024-11-18
RPH004,PM,9.23,55.32,2024-11-18
RPH005,AM,11.85,67.41,2024-11-18
RPH005,PM,14.09,67.41,2024-11-18
RPH006,AM,9.91,47.37,2024-11-18
RPH006,PM,8.1,47.37,2024-11-18
RPH007,AM,13.12,69.78,2024-11-18
RPH007,PM,10.6,69.78,2024-11-18
RPH008,AM,11.81,58.37,2024-11-18
RPH008,PM,12.67,58.37,2024-11-18
RPH009,AM,14.52,72.85,2024-11-18
RPH009,PM,14.02,72.85,2024-11-18
RPH010,AM,14.87,69.97,2024-11-18
RPH010,PM,13.73,69.97,2024-11-18
RPH011,AM,9.61,59.87,2024-11-18
RPH011,PM,10.96,59.87,2024-11-18
RPH012,AM,12.36,60.55,2024-11-18
RPH012,PM,11.65,60.55,2024-11-18
RPH013,AM,12.22,72.36,2024-11-18
RPH013,PM,10.09,72.36,2024-11-18
RPH014,AM,17.02,70.28,2024-11-18
RPH014,PM,10.75,70.28,2024-11-18
RPH015,AM,12.9,68.32,2024-11-18
RPH015,PM,10.93,68.32,2024-11-18
RPH001,AM,8.6,60.71,2024-11-25
RPH001,PM,9.61,60.71,2024-11-25
RPH002,AM,12.73,62.5,2024-11-25
RPH002,PM,13.67,62.5,2024-11-25
RPH003,AM,14.99,52.84,2024-11-25
RPH003,PM,13.91,52.84,2024-11-25
RPH004,AM,14.03,55.32,2024-11-25
RPH004,PM,13.4,55.32,2024-11-25
RPH005,AM,10.27,67.41,2024-11-25
RPH005,PM,8.36,67.41,2024-11-25
RPH006,AM,11.49,47.37,2024-11-25
RPH006,PM,11.33,47.37,2024-11-25
RPH007,AM,8.41,69.78,2024-11-25
RPH007,PM,8.9,69.78,2024-11-25
RPH008,AM,15.87,58.37,2024-11-25
RPH008,PM,14.41,58.37,2024-11-25
RPH009,AM,14.72,72.85,2024-11-25
RPH009,PM,10.18,72.85,2024-11-25
RPH010,AM,12.69,69.97,2024-11-25
RPH010,PM,9.97,69.97,2024-11-25
RPH011,AM,10.68,59.87,2024-11-25
RPH011,PM,9.79,59.87,2024-11-25
RPH012,AM,10.09,60.55,2024-11-25
RPH012,PM,12.63,60.55,2024-11-25
RPH013,AM,11.73,72.36,2024-11-25
RPH013,PM,8.67,72.36,2024-11-25
RPH014,AM,10.85,70.28,2024-11-25
RPH014,PM,15.08,70.28,2024-11-25
RPH015,AM,16.31,68.32,2024-11-25
RPH015,PM,10.71,68.32,2024-11-25
RPH001,AM,21.49,60.71,2024-12-02
RPH001,PM,21.91,60.71,2024-12-02
RPH002,AM,14.97,62.5,2024-12-02
RPH002,PM,16.33,62.5,2024-12-02
